Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/2/2020,787,891,26
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/3/2020,452,918,27
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/4/2020,497,989,27
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/5/2020,632,1046,32
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/6/2020,672,1117,34
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/7/2020,625,1182,35
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/8/2020,1205,1268,36
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/9/2020,764,1342,38
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/10/2020,629,1342,38
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/11/2020,1244,1389,38
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/12/2020,1232,1433,39
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/13/2020,829,1512,40
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/14/2020,,1563,42
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/15/2020,952,1589,43
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/16/2020,,1652,46
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/17/2020,1184,1704,47
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/18/2020,936,1791,48
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/19/2020,914,1866,48
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/20/2020,1179,1980,49
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/21/2020,1117,2088,50
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/22/2020,1732,2176,53
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/23/2020,1304,2314,56
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/24/2020,1473,2424,57
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/25/2020,1074,2547,58
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/26/2020,1908,2669,60
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/27/2020,1931,2827,64
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/28/2020,1859,3017,67
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/29/2020,1253,3222,76
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/30/2020,933,3438,73
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,7/31/2020,1152,3621,74
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/1/2020,929,3691,80
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/2/2020,907,3837,83
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/3/2020,1157,4063,93
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/4/2020,1090,4224,96
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/5/2020,1618,4475,99
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/6/2020,2144,4879,107
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/7/2020,1373,5079,108
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/8/2020,1003,5232,113
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/9/2020,1155,5451,119
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/10/2020,2345,5929,125
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/11/2020,2626,6302,132
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/12/2020,2672,6611,132
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/13/2020,2338,7050,135
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/14/2020,2601,7327,139
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/15/2020,3210,7738,145
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/16/2020,2923,8172,153
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/17/2020,2995,8579,157
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/18/2020,3432,9068,164
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/19/2020,3002,9463,169
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/20/2020,2797,9707,173
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/21/2020,2562,10121,180
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/22/2020,2340,10437,188
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/23/2020,2673,10437,188
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/24/2020,2388,11009,199
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/25/2020,2647,11281,203
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/26/2020,2451,11834,210
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/27/2020,3114,12274,219
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/28/2020,1481,12629,226
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/29/2020,2241,12958,231
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/30/2020,2991,13423,232
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,8/31/2020,2878,13966,237
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/1/2020,3255,14624,242
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/2/2020,3606,15156,250
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/3/2020,3812,15773,254
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/4/2020,3382,16445,262
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/5/2020,2756,17094,272
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/6/2020,4291,17749,285
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/7/2020,3816,18834,296
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/8/2020,3918,19583,314
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/9/2020,2695,20462,324
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/10/2020,4009,20939,339
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/11/2020,1999,21908,352
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/12/2020,2725,22348,354
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/13/2020,3494,22781,362
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/14/2020,3137,23515,368
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/15/2020,5087,24144,383
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/16/2020,3971,24936,394
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/17/2020,3217,25822,409
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/18/2020,3318,26438,418
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/19/2020,3461,27234,436
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/20/2020,,27949,444
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/21/2020,,28796,450
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/22/2020,,29446,460
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/23/2020,,30097,469
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/24/2020,,30632,474
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/25/2020,,31290,491
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/26/2020,,31828,499
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/27/2020,,32364,520
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/28/2020,,33213,527
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/29/2020,,34014,540
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,9/30/2020,,34525,551
Libya,Africa,26.34,17.23,24,3.7,2.09,17881.51,6374616,29,4,10/1/2020,,35208,559
